epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
167,1399.28,0.66399,0.31717,0.8387,0.96145,0.90907,0.96309,0.66911,1.12796,0.53585,0.94838,0.001783,0.001783,0.001783
168,1406.63,0.66565,0.31842,0.83969,0.96208,0.90859,0.9626,0.66162,1.15359,0.54006,0.95492,0.0017335,0.0017335,0.0017335
169,1413.99,0.66977,0.32026,0.83831,0.95781,0.90916,0.96253,0.66099,1.15146,0.54246,0.95319,0.001684,0.001684,0.001684
170,1421.4,0.66959,0.31681,0.83894,0.96285,0.90989,0.96368,0.66973,1.13184,0.53412,0.94973,0.0016345,0.0016345,0.0016345
171,1429.13,0.66301,0.31582,0.84076,0.96331,0.91151,0.96414,0.66603,1.14498,0.53498,0.95334,0.001585,0.001585,0.001585
172,1436.47,0.66579,0.31866,0.83835,0.9622,0.90678,0.96237,0.66077,1.15883,0.54151,0.95157,0.0015355,0.0015355,0.0015355
173,1443.57,0.66567,0.31809,0.83812,0.95575,0.89989,0.9587,0.66864,1.1226,0.53649,0.9453,0.001486,0.001486,0.001486
174,1451.02,0.66535,0.31894,0.83587,0.96142,0.90667,0.96169,0.66683,1.14158,0.53812,0.95085,0.0014365,0.0014365,0.0014365
175,1458.25,0.66486,0.31767,0.83515,0.95758,0.90158,0.95975,0.66122,1.15045,0.54454,0.95565,0.001387,0.001387,0.001387
176,1466.71,0.66523,0.31656,0.83731,0.95858,0.90626,0.96138,0.66949,1.12718,0.53664,0.94925,0.0013375,0.0013375,0.0013375
177,1474.28,0.65917,0.31515,0.83547,0.96242,0.90796,0.96273,0.66381,1.14984,0.54292,0.95448,0.001288,0.001288,0.001288
178,1481.7,0.65818,0.316,0.84072,0.95837,0.9043,0.96091,0.66798,1.13059,0.53703,0.94835,0.0012385,0.0012385,0.0012385
179,1488.96,0.66321,0.31557,0.83452,0.9621,0.91341,0.96376,0.66543,1.14446,0.53643,0.95328,0.001189,0.001189,0.001189
180,1496.37,0.65799,0.31354,0.83508,0.96117,0.90724,0.96189,0.66897,1.13628,0.53681,0.95223,0.0011395,0.0011395,0.0011395
